benchmark,onnx_path,vnnlib_path,total_time,result,solver_time
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_88_eps_0.03137_n1.vnnlib,13.44598231,UNSAT,13.430803139
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_89_eps_0.03137_n1.vnnlib,6.723490489,SAT,6.665364596
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_90_eps_0.03137_n1.vnnlib,6.68944715,SAT,6.618750401
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_92_eps_0.03137_n1.vnnlib,11.150014523,UNSAT,11.075795992
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_95_eps_0.03137_n1.vnnlib,6.693631846,SAT,6.642583381
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_96_eps_0.03137_n1.vnnlib,6.873719279,SAT,6.806702785
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_97_eps_0.03137_n1.vnnlib,20.940192101,timeout,319.896270268
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_98_eps_0.03137_n1.vnnlib,11.210069078,UNSAT,11.13105624
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_99_eps_0.03137_n1.vnnlib,6.338417805,SAT,6.325404369
cifar2020,./benchmarks/cifar2020/nets/convBigRELU__PGD.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_1_eps_0.00784.vnnlib,16.800062172,UNSAT,16.792205269
cifar2020,./benchmarks/cifar2020/nets/convBigRELU__PGD.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_2_eps_0.00784.vnnlib,16.699086414,UNSAT,16.698211778
cifar2020,./benchmarks/cifar2020/nets/convBigRELU__PGD.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_3_eps_0.00784.vnnlib,21.08944151,UNSAT,21.018840447
cifar2020,./benchmarks/cifar2020/nets/convBigRELU__PGD.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_4_eps_0.00784.vnnlib,30.08524627,UNSAT,69.573589305
cifar2020,./benchmarks/cifar2020/nets/convBigRELU__PGD.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_5_eps_0.00784.vnnlib,16.825952062,UNSAT,16.726730163
cifar2020,./benchmarks/cifar2020/nets/convBigRELU__PGD.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_9_eps_0.00784.vnnlib,6.791813449,SAT,6.751122651
cifar2020,./benchmarks/cifar2020/nets/convBigRELU__PGD.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_10_eps_0.00784.vnnlib,16.754412935,UNSAT,16.702725031
cifar2020,./benchmarks/cifar2020/nets/convBigRELU__PGD.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_11_eps_0.00784.vnnlib,22.713783086,UNSAT,22.610608047
cifar2020,./benchmarks/cifar2020/nets/convBigRELU__PGD.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_13_eps_0.00784.vnnlib,16.777760175,UNSAT,16.677977114
