benchmark,onnx_path,vnnlib_path,total_time,result,solver_time
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/04000_label_8_eps_0.00392.vnnlib,0.016600000,SAT,0.016600000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/04000_label_8_eps_0.00784.vnnlib,0.016400000,SAT,0.016400000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/04000_label_8_eps_0.01569.vnnlib,0.016700000,SAT,0.016700000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/04000_label_8_eps_0.03137.vnnlib,0.016800000,SAT,0.016800000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/04000_label_8_eps_0.06275.vnnlib,0.016300000,SAT,0.016300000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/04400_label_3_eps_0.00392.vnnlib,0.016300000,SAT,0.016300000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/04400_label_3_eps_0.00784.vnnlib,0.016600000,SAT,0.016600000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/04400_label_3_eps_0.01569.vnnlib,0.016200000,SAT,0.016200000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/04400_label_3_eps_0.03137.vnnlib,0.104800000,SAT,0.104800000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/04400_label_3_eps_0.06275.vnnlib,0.017000000,SAT,0.017000000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/04800_label_9_eps_0.00392.vnnlib,0.016600000,SAT,0.016600000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/04800_label_9_eps_0.00784.vnnlib,0.016200000,SAT,0.016200000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/04800_label_9_eps_0.01569.vnnlib,0.016900000,SAT,0.016900000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/04800_label_9_eps_0.03137.vnnlib,0.016400000,SAT,0.016400000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/04800_label_9_eps_0.06275.vnnlib,0.016800000,SAT,0.016800000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/05200_label_3_eps_0.00392.vnnlib,0.016700000,SAT,0.016700000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/05200_label_3_eps_0.00784.vnnlib,0.016700000,SAT,0.016700000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/05200_label_3_eps_0.01569.vnnlib,0.016200000,SAT,0.016200000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/05200_label_3_eps_0.03137.vnnlib,0.016600000,SAT,0.016600000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/05200_label_3_eps_0.06275.vnnlib,0.104500000,SAT,0.104500000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/05600_label_6_eps_0.00392.vnnlib,0.016500000,SAT,0.016500000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/05600_label_6_eps_0.00784.vnnlib,0.016700000,SAT,0.016700000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/05600_label_6_eps_0.01569.vnnlib,0.016700000,SAT,0.016700000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/05600_label_6_eps_0.03137.vnnlib,0.016000000,SAT,0.016000000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/05600_label_6_eps_0.06275.vnnlib,0.016400000,SAT,0.016400000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/06000_label_8_eps_0.00392.vnnlib,1.367800000,UNSAT,1.367800000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/06000_label_8_eps_0.00784.vnnlib,1.309900000,UNSAT,1.309900000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/06000_label_8_eps_0.01569.vnnlib,1.316100000,UNSAT,1.316100000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/06000_label_8_eps_0.03137.vnnlib,120.649100000,UNKNOWN,120.649100000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/06000_label_8_eps_0.06275.vnnlib,0.044900000,SAT,0.044900000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/06400_label_0_eps_0.00392.vnnlib,0.018100000,SAT,0.018100000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/06400_label_0_eps_0.00784.vnnlib,0.018300000,SAT,0.018300000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/06400_label_0_eps_0.01569.vnnlib,0.017800000,SAT,0.017800000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/06400_label_0_eps_0.03137.vnnlib,0.018200000,SAT,0.018200000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/06400_label_0_eps_0.06275.vnnlib,0.017800000,SAT,0.017800000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/06800_label_6_eps_0.00392.vnnlib,0.017600000,SAT,0.017600000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/06800_label_6_eps_0.00784.vnnlib,0.017900000,SAT,0.017900000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/06800_label_6_eps_0.01569.vnnlib,0.017800000,SAT,0.017800000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/06800_label_6_eps_0.03137.vnnlib,0.017500000,SAT,0.017500000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/06800_label_6_eps_0.06275.vnnlib,0.017700000,SAT,0.017700000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/07200_label_4_eps_0.00392.vnnlib,0.017600000,SAT,0.017600000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/07200_label_4_eps_0.00784.vnnlib,0.111500000,SAT,0.111500000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/07200_label_4_eps_0.01569.vnnlib,0.020500000,SAT,0.020500000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/07200_label_4_eps_0.03137.vnnlib,0.016500000,SAT,0.016500000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/07200_label_4_eps_0.06275.vnnlib,0.017300000,SAT,0.017300000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/07600_label_8_eps_0.00392.vnnlib,0.017900000,SAT,0.017900000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/07600_label_8_eps_0.00784.vnnlib,0.017600000,SAT,0.017600000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/07600_label_8_eps_0.01569.vnnlib,0.018100000,SAT,0.018100000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/07600_label_8_eps_0.03137.vnnlib,0.017900000,SAT,0.017900000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/07600_label_8_eps_0.06275.vnnlib,0.017400000,SAT,0.017400000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/08000_label_9_eps_0.00392.vnnlib,0.017400000,SAT,0.017400000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/08000_label_9_eps_0.00784.vnnlib,0.018200000,SAT,0.018200000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/08000_label_9_eps_0.01569.vnnlib,0.017300000,SAT,0.017300000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/08000_label_9_eps_0.03137.vnnlib,0.017100000,SAT,0.017100000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/08000_label_9_eps_0.06275.vnnlib,0.104200000,SAT,0.104200000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/08400_label_0_eps_0.00392.vnnlib,0.018700000,SAT,0.018700000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/08400_label_0_eps_0.00784.vnnlib,0.017600000,SAT,0.017600000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/08400_label_0_eps_0.01569.vnnlib,0.017400000,SAT,0.017400000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/08400_label_0_eps_0.03137.vnnlib,0.017700000,SAT,0.017700000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/08400_label_0_eps_0.06275.vnnlib,0.017600000,SAT,0.017600000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/08800_label_0_eps_0.00392.vnnlib,1.350300000,UNSAT,1.350300000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/08800_label_0_eps_0.00784.vnnlib,1.296700000,UNSAT,1.296700000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/08800_label_0_eps_0.01569.vnnlib,1.306400000,UNSAT,1.306400000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/08800_label_0_eps_0.03137.vnnlib,1.403600000,UNSAT,1.403600000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/08800_label_0_eps_0.06275.vnnlib,34.239500000,UNSAT,34.239500000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/09200_label_8_eps_0.00392.vnnlib,1.362500000,UNSAT,1.362500000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/09200_label_8_eps_0.00784.vnnlib,1.308800000,UNSAT,1.308800000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/09200_label_8_eps_0.01569.vnnlib,1.312500000,UNSAT,1.312500000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/09200_label_8_eps_0.03137.vnnlib,1.324400000,UNSAT,1.324400000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/09200_label_8_eps_0.06275.vnnlib,39.608500000,UNSAT,39.608500000
