benchmark,onnx_path,vnnlib_path,total_time,result,solver_time
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/08400_label_0_eps_0.06275.vnnlib,0.025500000,SAT,0.025500000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/08800_label_0_eps_0.00392.vnnlib,0.267900000,UNSAT,0.267900000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/08800_label_0_eps_0.00784.vnnlib,0.273200000,UNSAT,0.273200000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/08800_label_0_eps_0.01569.vnnlib,0.271000000,UNSAT,0.271000000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/08800_label_0_eps_0.03137.vnnlib,0.266900000,UNSAT,0.266900000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/08800_label_0_eps_0.06275.vnnlib,121.209600000,UNKNOWN,121.209600000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/09200_label_8_eps_0.00392.vnnlib,0.330400000,UNSAT,0.330400000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/09200_label_8_eps_0.00784.vnnlib,0.325900000,UNSAT,0.325900000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/09200_label_8_eps_0.01569.vnnlib,0.297800000,UNSAT,0.297800000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/09200_label_8_eps_0.03137.vnnlib,0.027600000,SAT,0.027600000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/09200_label_8_eps_0.06275.vnnlib,0.026200000,SAT,0.026200000
